,date,confirmed,recovered,deaths,treatment,newConfirmed,newRecovered,newDeaths,newTreatment,avg7Confirmed,avg7Recovered,avg7Deaths,avg7Treatment,updatedAt
195,2020-09-05 00:00:00+00:00,46071,32481,1549,30345,298,222,10,0,327.0,252.0,8.29,4335.0,2020-09-05T15:57:07.062Z
196,2020-09-06 00:00:00+00:00,46364,32745,1556,30345,293,264,7,0,316.86,252.43,7.86,4335.0,2020-09-06T16:21:07.146Z
197,2020-09-07 00:00:00+00:00,46653,32985,1562,30345,289,240,6,0,308.43,248.71,7.43,4335.0,2020-09-07T16:02:08.525Z
198,2020-09-08 00:00:00+00:00,46938,33183,1571,30345,285,198,9,0,300.71,241.43,7.57,4335.0,2020-09-08T16:15:09.757Z
199,2020-09-09 00:00:00+00:00,47216,33379,1581,30345,278,196,10,0,294.0,233.29,8.0,4335.0,2020-09-09T16:12:08.489Z
200,2020-09-10 00:00:00+00:00,47488,33562,1591,30345,272,183,10,0,288.43,222.29,8.57,4335.0,2020-09-10T16:07:13.919Z
201,2020-09-11 00:00:00+00:00,47752,33723,1599,30345,264,161,8,0,282.71,209.14,8.57,4335.0,2020-09-11T16:14:08.536Z
202,2020-09-12 00:00:00+00:00,48007,33875,1605,30345,255,152,6,0,276.57,199.14,8.0,4335.0,2020-09-12T16:17:08.322Z
203,2020-09-13 00:00:00+00:00,48254,34037,1606,30345,247,162,1,0,270.0,184.57,7.14,4335.0,2020-09-13T16:32:07.792Z
204,2020-09-14 00:00:00+00:00,48496,34204,1620,30345,242,167,14,0,263.29,174.14,8.29,4335.0,2020-09-14T16:23:09.325Z
205,2020-09-15 00:00:00+00:00,48734,34358,1632,30345,238,154,12,0,256.57,167.86,8.71,4335.0,2020-09-15T16:05:08.915Z
206,2020-09-16 00:00:00+00:00,48966,34517,1645,30345,232,159,13,0,250.0,162.57,9.14,4335.0,2020-09-16T16:04:08.337Z
207,2020-09-17 00:00:00+00:00,49194,34675,1654,30345,228,158,9,0,243.71,159.0,9.0,4335.0,2020-09-17T16:02:08.021Z
208,2020-09-18 00:00:00+00:00,49413,34818,1659,30345,219,143,5,0,237.29,156.43,8.57,4335.0,2020-09-18T16:09:07.785Z
209,2020-09-19 00:00:00+00:00,49623,34923,1665,30345,210,105,6,0,230.86,149.71,8.57,4335.0,2020-09-19T16:00:09.394Z
210,2020-09-20 00:00:00+00:00,49826,35047,1672,30345,203,124,7,0,224.57,144.29,9.43,4335.0,2020-09-20T16:09:07.471Z
211,2020-09-21 00:00:00+00:00,50023,35180,1679,30345,197,133,7,0,218.14,139.43,8.43,4335.0,2020-09-21T16:05:08.274Z
212,2020-09-22 00:00:00+00:00,50214,35307,1689,30345,191,127,10,0,211.43,135.57,8.14,4335.0,2020-09-22T16:10:09.110Z
213,2020-09-23 00:00:00+00:00,50400,35428,1698,30345,186,121,9,0,204.86,130.14,7.57,4335.0,2020-09-23T16:08:09.318Z
214,2020-09-25 00:00:00+00:00,50754,35654,1707,30345,175,110,4,0,191.57,119.43,6.86,4335.0,2020-09-25T20:14:40.305Z
215,2020-09-24 00:00:00+00:00,50579,35544,1703,30345,179,116,5,0,197.86,124.14,7.0,4335.0,2020-09-25T20:13:09.545Z
216,2020-09-26 00:00:00+00:00,50914,35756,1711,30345,160,102,4,0,184.43,119.0,6.57,4335.0,2020-09-26T16:01:07.965Z
217,2020-09-27 00:00:00+00:00,51067,35860,1714,30345,153,104,3,0,177.29,116.14,6.0,4335.0,2020-09-27T15:54:08.320Z
218,2020-09-28 00:00:00+00:00,51213,35962,1719,30345,146,102,5,0,170.0,111.71,5.71,4335.0,2020-09-28T16:13:07.743Z
219,2020-09-29 00:00:00+00:00,51368,36063,1726,30345,155,101,7,0,164.86,108.0,5.29,4335.0,2020-09-29T16:06:07.335Z
220,2020-09-30 00:00:00+00:00,51530,36174,1736,30345,162,111,10,0,161.43,106.57,5.43,4335.0,2020-09-30T16:16:07.028Z
221,2020-10-01 00:00:00+00:00,51690,36282,1741,30345,160,108,5,0,158.71,105.43,5.43,4335.0,2020-10-01T16:14:07.566Z
222,2020-10-02 00:00:00+00:00,51847,36385,1749,30345,157,103,8,0,156.14,104.43,6.0,4335.0,2020-10-02T16:06:07.860Z
223,2020-10-03 00:00:00+00:00,51995,36482,1756,30345,148,97,7,0,154.43,103.71,6.43,4335.0,2020-10-03T16:06:07.684Z
224,2020-10-04 00:00:00+00:00,52136,36578,1760,30345,141,96,4,0,152.71,102.57,6.57,4335.0,2020-10-04T16:16:07.674Z
225,2020-10-05 00:00:00+00:00,52270,36672,1768,30345,134,94,8,0,151.0,101.43,7.0,4335.0,2020-10-05T16:08:07.970Z
226,2020-10-06 00:00:00+00:00,52399,36763,1773,30345,129,91,5,0,147.29,100.0,6.71,4335.0,2020-10-06T16:18:08.458Z
227,2020-10-07 00:00:00+00:00,52520,36857,1779,30345,121,94,6,0,141.43,97.57,6.14,4335.0,2020-10-07T16:05:08.170Z
228,2020-10-08 00:00:00+00:00,52658,36958,1783,30345,138,101,4,0,138.29,96.57,6.0,4335.0,2020-10-08T16:23:08.668Z
229,2020-10-09 00:00:00+00:00,52804,37067,1789,30345,146,109,6,0,136.71,97.43,5.71,4335.0,2020-10-09T16:13:08.231Z
230,2020-10-10 00:00:00+00:00,52940,37170,1795,30345,136,103,6,0,135.0,98.29,5.57,4335.0,2020-10-10T15:55:06.635Z
231,2020-10-11 00:00:00+00:00,53072,37274,1801,30345,132,104,6,0,133.71,99.43,5.86,4335.0,2020-10-11T16:12:07.679Z
232,2020-10-12 00:00:00+00:00,53225,37382,1809,30345,153,108,8,0,136.43,101.43,5.86,4335.0,2020-10-12T17:12:07.245Z
233,2020-10-13 00:00:00+00:00,53399,37492,1818,30345,174,110,9,0,142.86,104.14,6.43,4335.0,2020-10-13T15:49:07.144Z
234,2020-10-14 00:00:00+00:00,53584,37603,1827,30345,185,111,9,0,152.0,106.57,6.86,4335.0,2020-10-14T16:11:09.416Z
235,2020-10-15 00:00:00+00:00,53777,37730,1836,30345,193,127,9,0,159.86,110.29,7.57,4335.0,2020-10-15T16:13:07.053Z
236,2020-10-16 00:00:00+00:00,53998,37856,1841,30345,221,126,5,0,170.57,112.71,7.43,4335.0,2020-10-16T16:18:07.487Z
237,2020-10-17 00:00:00+00:00,54203,37971,1846,30345,205,115,5,0,180.43,114.43,7.29,4335.0,2020-10-17T16:01:09.780Z
238,2020-10-18 00:00:00+00:00,54402,38088,1856,30345,199,117,10,0,190.0,116.29,7.86,4335.0,2020-10-18T16:09:07.781Z
239,2020-10-19 00:00:00+00:00,54616,38215,1865,30345,214,127,9,0,198.71,119.0,8.0,4335.0,2020-10-19T16:06:08.567Z
240,2020-10-20 00:00:00+00:00,54839,38346,1873,30345,223,131,8,0,205.71,122.0,7.86,4335.0,2020-10-20T16:33:08.297Z
241,2020-10-21 00:00:00+00:00,55091,38482,1880,30345,252,136,7,0,215.29,125.57,7.57,4335.0,2020-10-21T15:56:09.644Z
242,2020-10-22 00:00:00+00:00,55357,38618,1888,30345,266,136,8,0,225.71,126.86,7.43,4335.0,2020-10-22T16:08:09.173Z
243,2020-10-23 00:00:00+00:00,55630,38788,1897,30345,273,170,9,0,233.14,133.14,8.0,4335.0,2020-10-23T16:03:08.509Z
244,2020-10-24 00:00:00+00:00,55880,38932,1907,30345,250,144,10,0,239.57,137.29,8.71,4335.0,2020-10-25T19:36:20.046Z
245,2020-10-25 00:00:00+00:00,56143,39095,1914,30345,263,163,7,0,248.71,143.86,8.29,4335.0,2020-10-25T19:46:09.357Z
246,2020-10-26 00:00:00+00:00,56419,39273,1922,30345,276,178,8,0,257.57,151.14,8.14,4335.0,2020-10-26T19:49:45.034Z
247,2020-10-27 00:00:00+00:00,56706,39444,1931,30345,287,171,9,0,266.71,156.86,8.29,4335.0,2020-10-27T19:27:45.377Z
248,2020-10-28 00:00:00+00:00,57026,39635,1941,30345,320,191,10,0,276.43,164.71,8.71,4335.0,2020-10-28T19:03:48.921Z
249,2020-10-29 00:00:00+00:00,57332,39819,1949,30345,306,184,8,0,282.14,171.57,8.71,4335.0,2020-10-29T19:10:43.321Z
250,2020-10-30 00:00:00+00:00,57651,40014,1956,30345,319,195,7,0,288.71,175.14,8.43,4335.0,2020-10-30T19:35:32.986Z
251,2020-10-31 00:00:00+00:00,57942,40201,1964,30345,291,187,8,0,294.57,181.29,8.14,4335.0,2020-10-31T17:18:08.625Z
252,2020-11-01 00:00:00+00:00,58272,40395,1973,30345,330,194,9,0,304.14,185.71,8.43,4335.0,2020-11-01T19:42:35.330Z
253,2020-11-02 00:00:00+00:00,58574,40577,1980,30345,302,182,7,0,307.86,186.29,8.29,4335.0,2020-11-02T16:46:43.486Z
254,2020-11-03 00:00:00+00:00,58979,40771,1989,30345,405,194,9,0,324.71,189.57,8.29,4335.0,2020-11-03T16:11:43.619Z
255,2020-11-04 00:00:00+00:00,59527,41001,1999,30345,548,230,10,0,357.29,195.14,8.29,4335.0,2020-11-04T16:20:41.002Z
256,2020-11-05 00:00:00+00:00,60169,41244,2011,30345,642,243,12,0,405.29,203.57,8.86,4335.0,2020-11-05T16:46:39.647Z
257,2020-11-06 00:00:00+00:00,60800,41510,2024,30345,631,266,13,0,449.86,213.71,9.71,4335.0,2020-11-06T17:23:38.761Z
258,2020-11-07 00:00:00+00:00,61381,41783,2036,30345,581,273,12,0,491.29,226.0,10.29,4335.0,2020-11-07T16:36:42.382Z
259,2020-11-08 00:00:00+00:00,62051,42037,2048,30345,670,254,12,0,539.86,234.57,10.71,4335.0,2020-11-08T17:41:16.139Z
260,2020-11-09 00:00:00+00:00,62693,42325,2062,30345,642,288,14,0,588.43,249.71,11.71,4335.0,2020-11-09T16:14:33.312Z
261,2020-11-10 00:00:00+00:00,63446,42626,2077,30345,753,301,15,0,638.14,265.0,12.57,4335.0,2020-11-10T16:55:03.265Z
262,2020-11-11 00:00:00+00:00,64257,42980,2093,30345,811,354,16,0,675.71,282.71,13.43,4335.0,2020-11-11T16:10:37.953Z
263,2020-11-12 00:00:00+00:00,65108,43377,2111,30345,851,397,18,0,705.57,304.71,14.29,4335.0,2020-11-12T16:18:22.075Z
264,2020-11-13 00:00:00+00:00,65975,43779,2125,30345,867,402,14,0,739.29,324.14,14.43,4335.0,2020-11-13T16:19:03.468Z
265,2020-11-14 00:00:00+00:00,66819,44199,2139,30345,844,420,14,0,776.86,345.14,14.71,4335.0,2020-11-14T16:30:22.059Z
266,2020-11-15 00:00:00+00:00,67679,44633,2154,30345,860,434,15,0,804.0,370.86,15.14,4335.0,2020-11-15T16:09:34.123Z
267,2020-11-16 00:00:00+00:00,68589,45088,2168,30345,910,455,14,0,842.29,394.71,15.14,4335.0,2020-11-16T16:17:16.449Z
268,2020-11-17 00:00:00+00:00,69591,45699,2186,30345,1002,611,18,0,877.86,439.0,15.57,4335.0,2020-11-17T16:01:49.078Z
